train_fraction,split_method,group_column,heldout_group_value,split,reaction_id,group_value
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_2726,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_730,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_3615,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_2153,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_49,COc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_2963,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_91,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_3174,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_3097,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_450,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_511,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_556,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_1035,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_657,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_1808,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_3637,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_1620,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_3625,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_2383,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_2847,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_445,Cc1ccc(N)cc1.Clc1ccccn1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_2749,CCc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_1429,CCc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_1570,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_2002,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_3491,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_2489,COc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_1253,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_2063,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_977,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_3709,CCc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_2380,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_2030,Cc1ccc(N)cc1.Clc1ccccn1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_1998,CCc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_797,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_2619,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_2834,COc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_1009,CCc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_2355,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_735,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_3939,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_1818,CCc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_2890,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_310,Cc1ccc(N)cc1.Clc1ccccn1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_2941,COc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_2261,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_3343,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_303,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_685,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_3871,COc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_3805,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_3064,CCc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_1421,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_2327,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_3884,COc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_1210,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_743,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_1765,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_269,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_664,CCc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_1108,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_2431,COc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_2050,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_1407,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_2472,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_1908,CCc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_1912,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_376,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_3252,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_3346,COc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_3490,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_2170,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_225,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_1030,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_591,CCc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_922,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_122,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_235,Cc1ccc(N)cc1.Clc1ccccn1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_3852,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_2994,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_3398,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_1486,COc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_2995,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_1140,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_141,COc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_2172,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_3629,COc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_3113,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_1128,CCc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_3673,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_2148,CCc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_3823,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_2010,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_1972,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_3547,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_1598,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_2639,COc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_2052,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_2184,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_764,COc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_1897,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_1783,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_2276,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_3453,CCc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_1166,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_2429,COc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_765,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_3719,COc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_1578,CCc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_1663,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_1962,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_3887,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_949,CCc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_3057,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_1815,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_1757,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_3253,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_267,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_462,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_2339,COc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_2791,COc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_283,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_1524,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_3714,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_1902,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_1149,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_3492,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_20,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_1919,COc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_1016,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_3250,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_3042,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_518,CCc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_3176,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_1735,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_1855,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_836,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_3140,Cc1ccc(N)cc1.Clc1ccccn1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_2142,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_1654,CCc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_435,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_320,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_2444,COc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_1099,CCc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_3528,CCc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_2848,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_3728,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_231,COc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_2767,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_1894,CCc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_424,COc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_3635,Cc1ccc(N)cc1.Clc1ccccn1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_2065,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_3023,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_1713,CCc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_3334,CCc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_1827,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_941,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_2939,COc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_1435,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_629,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_3255,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_554,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_3271,COc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_2042,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_394,COc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_557,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_3863,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_2725,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_1450,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_2909,COc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_2822,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_1618,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1
1.0,leave_one_group_out,reactant_key,Brc1ccccn1.Cc1ccc(N)cc1,train,reactions_3752,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
